matchId,matchDuration,queueType,mapId,participantId1,championId1,spell1Id1,spell2Id1,highestAchievedSeasonTier1,winner1,kills1,deaths1,assists1,totalDamageDealtToChampions1,wardsPlaced1,wardsKilled1,inhibitorKills1,towerKills1,summonerId1,matchHistoryUri1,participantId2,championId2,spell1Id2,spell2Id2,highestAchievedSeasonTier2,winner2,kills2,deaths2,assists2,totalDamageDealtToChampions2,wardsPlaced2,wardsKilled2,inhibitorKills2,towerKills2,summonerId2,matchHistoryUri2,participantId3,championId3,spell1Id3,spell2Id3,highestAchievedSeasonTier3,winner3,kills3,deaths3,assists3,totalDamageDealtToChampions3,wardsPlaced3,wardsKilled3,inhibitorKills3,towerKills3,summonerId3,matchHistoryUri3,participantId4,championId4,spell1Id4,spell2Id4,highestAchievedSeasonTier4,winner4,kills4,deaths4,assists4,totalDamageDealtToChampions4,wardsPlaced4,wardsKilled4,inhibitorKills4,towerKills4,summonerId4,matchHistoryUri4,participantId5,championId5,spell1Id5,spell2Id5,highestAchievedSeasonTier5,winner5,kills5,deaths5,assists5,totalDamageDealtToChampions5,wardsPlaced5,wardsKilled5,inhibitorKills5,towerKills5,summonerId5,matchHistoryUri5,participantId6,championId6,spell1Id6,spell2Id6,highestAchievedSeasonTier6,winner6,kills6,deaths6,assists6,totalDamageDealtToChampions6,wardsPlaced6,wardsKilled6,inhibitorKills6,towerKills6,summonerId6,matchHistoryUri6,participantId7,championId7,spell1Id7,spell2Id7,highestAchievedSeasonTier7,winner7,kills7,deaths7,assists7,totalDamageDealtToChampions7,wardsPlaced7,wardsKilled7,inhibitorKills7,towerKills7,summonerId7,matchHistoryUri7,participantId8,championId8,spell1Id8,spell2Id8,highestAchievedSeasonTier8,winner8,kills8,deaths8,assists8,totalDamageDealtToChampions8,wardsPlaced8,wardsKilled8,inhibitorKills8,towerKills8,summonerId8,matchHistoryUri8,participantId9,championId9,spell1Id9,spell2Id9,highestAchievedSeasonTier9,winner9,kills9,deaths9,assists9,totalDamageDealtToChampions9,wardsPlaced9,wardsKilled9,inhibitorKills9,towerKills9,summonerId9,matchHistoryUri9,participantId10,championId10,spell1Id10,spell2Id10,highestAchievedSeasonTier10,winner10,kills10,deaths10,assists10,totalDamageDealtToChampions10,wardsPlaced10,wardsKilled10,inhibitorKills10,towerKills10,summonerId10,matchHistoryUri10
2054997943,2025,RANKED_SOLO_5x5,11,1,30,12,4,SILVER,FALSE,15,7,6,7,5,0,0,0,19921286,/v1/stats/player_history/NA/32685023,2,59,4,14,SILVER,FALSE,6,5,13,5,8,0,0,0,23950027,/v1/stats/player_history/NA/38168734,3,37,3,4,SILVER,FALSE,1,15,17,15,17,4,0,0,39279463,/v1/stats/player_history/NA1/202077694,4,107,4,11,SILVER,FALSE,13,9,10,9,13,1,0,0,67133975,/v1/stats/player_history/NA1/228485487,5,51,7,4,SILVER,FALSE,4,7,12,7,3,0,0,1,29576049,/v1/stats/player_history/NA/35394856,6,21,4,7,SILVER,TRUE,14,8,13,8,11,0,0,1,25933492,/v1/stats/player_history/NA/32518896,7,40,4,3,GOLD,TRUE,2,4,34,4,20,6,0,1,28868504,/v1/stats/player_history/NA1/43273189,8,64,4,11,SILVER,TRUE,11,7,17,7,24,3,1,1,55916514,/v1/stats/player_history/NA1/217921884,9,157,14,4,SILVER,TRUE,10,9,16,9,12,0,0,1,39059238,/v1/stats/player_history/NA1/201823268,10,133,12,4,UNRANKED,TRUE,6,11,8,11,9,0,0,2,25984621,/v1/stats/player_history/NA/40498160
2054997944,2135,RANKED_SOLO_5x5,11,1,11,11,4,BRONZE,TRUE,13,7,10,7,10,0,1,1,68711245,/v1/stats/player_history/NA1/221597940,2,1,14,4,BRONZE,TRUE,15,7,11,7,5,1,1,1,40753318,/v1/stats/player_history/NA1/203691533,3,62,12,4,BRONZE,TRUE,3,9,8,9,8,0,2,2,21089399,/v1/stats/player_history/NA/34341380,4,67,4,1,SILVER,TRUE,7,4,13,4,6,0,0,4,23286343,/v1/stats/player_history/NA/37333341,5,25,3,4,UNRANKED,TRUE,1,7,12,7,13,0,0,0,34192658,/v1/stats/player_history/NA1/47748590,6,18,4,7,BRONZE,FALSE,8,10,10,10,9,0,0,1,20887357,/v1/stats/player_history/NA/34052360,7,84,4,14,BRONZE,FALSE,7,9,9,9,8,0,0,0,54709622,/v1/stats/player_history/NA1/216870360,8,80,4,11,UNRANKED,FALSE,4,6,9,6,4,1,0,0,69891915,/v1/stats/player_history/NA1/226256188,9,54,4,12,UNRANKED,FALSE,11,7,10,7,9,0,0,0,57559728,/v1/stats/player_history/NA1/219242354,10,12,3,4,UNRANKED,FALSE,4,7,16,7,9,1,0,0,30851905,/v1/stats/player_history/NA/37173576
2054998014,2120,RANKED_SOLO_5x5,11,1,13,4,12,BRONZE,FALSE,5,12,5,12,6,0,0,0,59273144,/v1/stats/player_history/NA1/220269284,2,98,4,11,BRONZE,FALSE,1,4,6,4,9,1,0,0,59114067,/v1/stats/player_history/NA1/220288998,3,105,4,14,UNRANKED,FALSE,7,9,4,9,3,0,0,0,68020406,/v1/stats/player_history/NA1/228908253,4,51,4,7,BRONZE,FALSE,7,10,5,10,12,1,0,1,61529881,/v1/stats/player_history/NA1/223132355,5,111,4,3,SILVER,FALSE,7,11,5,11,12,0,0,0,20588219,/v1/stats/player_history/NA/33571419,6,7,14,4,UNRANKED,TRUE,13,6,12,6,5,0,0,0,69752077,/v1/stats/player_history/NA1/230093075,7,67,4,7,UNRANKED,TRUE,4,7,11,7,10,0,0,3,61653521,/v1/stats/player_history/NA1/223824789,8,201,3,4,SILVER,TRUE,4,7,16,7,15,0,0,0,26097344,/v1/stats/player_history/NA/40763468,9,157,4,14,BRONZE,TRUE,16,7,8,7,6,0,3,3,44392139,/v1/stats/player_history/NA1/207229696,10,54,4,11,UNRANKED,TRUE,9,0,17,0,10,0,1,1,71420250,/v1/stats/player_history/NA1/230822055
2054998016,2157,RANKED_SOLO_5x5,11,1,11,4,11,BRONZE,TRUE,15,5,2,5,21,5,0,1,44113867,/v1/stats/player_history/NA1/206716072,2,55,4,14,BRONZE,TRUE,10,10,9,10,14,5,0,1,51684684,/v1/stats/player_history/NA1/214649124,3,22,4,7,BRONZE,TRUE,13,5,15,5,9,5,0,4,70040365,/v1/stats/player_history/OC1/201065328,4,27,12,6,BRONZE,TRUE,0,7,12,7,11,44,1,0,60623538,/v1/stats/player_history/NA1/222106609,5,89,3,4,SILVER,TRUE,2,7,24,7,15,2,1,1,71100146,/v1/stats/player_history/NA1/230663680,6,111,3,4,SILVER,FALSE,2,7,9,7,25,5,0,0,65492482,/v1/stats/player_history/NA1/45232485,7,24,11,4,BRONZE,FALSE,6,9,7,9,14,4,0,0,58230659,/v1/stats/player_history/NA1/219379756,8,67,4,7,SILVER,FALSE,9,7,8,7,9,3,0,3,37838683,/v1/stats/player_history/NA1/200429559,9,420,4,12,BRONZE,FALSE,5,7,3,7,8,1,0,1,21632613,/v1/stats/player_history/NA/35095499,10,103,4,14,BRONZE,FALSE,12,10,6,10,12,0,0,1,67759918,/v1/stats/player_history/NA1/228807905
2054998037,1938,RANKED_SOLO_5x5,11,1,24,4,11,GOLD,TRUE,13,7,7,7,12,0,1,4,50839267,/v1/stats/player_history/NA1/213511067,2,63,14,4,SILVER,TRUE,11,3,7,3,12,0,0,0,49022671,/v1/stats/player_history/NA1/211983604,3,150,12,4,UNRANKED,TRUE,1,3,17,3,12,0,0,0,68070519,/v1/stats/player_history/NA1/228915886,4,412,3,4,SILVER,TRUE,5,2,16,2,22,4,0,1,36615541,/v1/stats/player_history/NA1/51124028,5,21,4,7,GOLD,TRUE,5,4,19,4,17,1,1,3,73169834,/v1/stats/player_history/LA1/202366081,6,89,14,4,SILVER,FALSE,1,9,11,9,9,3,0,1,380781,/v1/stats/player_history/NA/407614,7,86,12,4,GOLD,FALSE,6,4,3,4,11,3,0,0,23760191,/v1/stats/player_history/NA/37928883,8,106,11,4,UNRANKED,FALSE,2,10,9,10,0,0,0,0,32449171,/v1/stats/player_history/NA1/47122637,9,67,7,4,SILVER,FALSE,7,7,6,7,11,2,0,1,45802923,/v1/stats/player_history/NA1/208721058,10,81,11,4,SILVER,FALSE,3,5,3,5,7,1,0,1,38274996,/v1/stats/player_history/NA1/201320198
2054998084,2098,RANKED_SOLO_5x5,11,1,24,11,4,GOLD,TRUE,18,7,7,7,15,0,0,2,40699521,/v1/stats/player_history/NA1/200861185,2,36,4,12,SILVER,TRUE,8,9,11,9,8,1,0,1,45821379,/v1/stats/player_history/NA1/208797447,3,99,4,3,SILVER,TRUE,5,7,16,7,16,2,1,0,21124803,/v1/stats/player_history/NA/34389226,4,41,14,4,GOLD,TRUE,7,4,14,4,14,3,0,1,29199018,/v1/stats/player_history/NA1/43505835,5,22,7,4,SILVER,TRUE,5,7,11,7,9,0,0,2,43664752,/v1/stats/player_history/NA1/206178296,6,90,12,4,SILVER,FALSE,8,6,4,6,12,1,0,1,48483982,/v1/stats/player_history/NA1/211372871,7,11,4,11,GOLD,FALSE,7,8,4,8,10,1,1,0,35462771,/v1/stats/player_history/NA1/49952946,8,86,12,4,SILVER,FALSE,8,10,7,10,9,1,0,3,50153363,/v1/stats/player_history/NA1/212800629,9,110,7,4,SILVER,FALSE,9,9,6,9,16,0,0,1,51131844,/v1/stats/player_history/NA1/213702921,10,81,4,3,GOLD,FALSE,2,10,10,10,13,0,0,0,23245889,/v1/stats/player_history/NA/37282845
2054998126,1952,RANKED_SOLO_5x5,11,1,117,3,4,UNRANKED,FALSE,2,10,25,10,27,3,0,0,38711338,/v1/stats/player_history/NA1/201481184,2,28,11,4,DIAMOND,FALSE,11,13,8,13,12,4,0,1,62661548,/v1/stats/player_history/NA1/226179493,3,268,4,21,DIAMOND,FALSE,7,11,11,11,14,2,0,0,21728974,/v1/stats/player_history/NA/35234844,4,106,4,14,DIAMOND,FALSE,12,7,13,7,10,2,0,2,20112249,/v1/stats/player_history/NA/32944589,5,15,4,7,UNRANKED,FALSE,8,9,10,9,10,4,0,0,72683342,/v1/stats/player_history/NA1/231581057,6,62,14,4,DIAMOND,TRUE,13,8,8,8,7,5,0,4,42911077,/v1/stats/player_history/NA1/205467842,7,11,4,11,UNRANKED,TRUE,13,4,10,4,9,2,0,1,25132199,/v1/stats/player_history/NA/39671865,8,63,14,4,DIAMOND,TRUE,7,8,25,8,11,4,0,3,47429322,/v1/stats/player_history/NA1/210838334,9,101,14,4,DIAMOND,TRUE,7,10,26,10,14,4,1,0,41258646,/v1/stats/player_history/NA1/204374384,10,42,4,7,PLATINUM,TRUE,10,10,14,10,17,4,0,1,21488126,/v1/stats/player_history/NA/34894570
2054998134,1964,RANKED_SOLO_5x5,11,1,157,14,4,GOLD,TRUE,11,6,14,6,12,0,0,2,52307382,/v1/stats/player_history/NA1/215256834,2,59,4,11,GOLD,TRUE,6,4,14,4,13,2,0,1,60231237,/v1/stats/player_history/NA1/221503448,3,13,12,4,SILVER,TRUE,2,6,7,6,10,0,0,1,32509037,/v1/stats/player_history/NA1/47534839,4,67,4,7,GOLD,TRUE,10,2,9,2,14,1,1,2,48446420,/v1/stats/player_history/NA/34078307,5,54,3,4,SILVER,TRUE,1,4,12,4,12,3,0,0,43263972,/v1/stats/player_history/NA1/205655256,6,412,4,3,SILVER,FALSE,0,8,10,8,21,0,0,0,52896949,/v1/stats/player_history/NA1/215618765,7,75,12,4,UNRANKED,FALSE,5,3,6,3,8,0,0,1,37523099,/v1/stats/player_history/NA1/200517453,8,90,7,4,GOLD,FALSE,6,6,10,6,11,4,0,1,26524984,/v1/stats/player_history/NA/41255699,9,222,4,7,SILVER,FALSE,4,8,4,8,11,3,0,2,65300306,/v1/stats/player_history/NA1/227231338,10,5,11,4,GOLD,FALSE,7,5,5,5,12,3,0,0,50505659,/v1/stats/player_history/NA1/213169371
2054998191,2094,RANKED_SOLO_5x5,11,1,51,4,7,BRONZE,TRUE,11,6,7,6,9,3,0,1,42684463,/v1/stats/player_history/NA1/205283198,2,412,3,4,UNRANKED,TRUE,2,6,7,6,14,1,0,0,28500195,/v1/stats/player_history/NA1/42781024,3,24,12,4,BRONZE,TRUE,9,10,6,10,11,1,0,1,19910102,/v1/stats/player_history/NA/32669350,4,10,14,4,BRONZE,TRUE,3,3,9,3,8,3,1,2,61406821,/v1/stats/player_history/NA1/223419891,5,77,11,4,SILVER,TRUE,9,7,4,7,7,0,1,1,42981290,/v1/stats/player_history/NA1/205472139,6,238,14,4,BRONZE,FALSE,9,5,5,5,11,0,0,0,69109713,/v1/stats/player_history/NA1/223684450,7,53,7,4,SILVER,FALSE,4,6,11,6,27,2,0,1,68053201,/v1/stats/player_history/NA1/229022321,8,5,11,4,BRONZE,FALSE,7,5,8,5,9,0,0,0,39803780,/v1/stats/player_history/NA1/202712357,9,22,4,21,BRONZE,FALSE,4,9,6,9,9,0,0,2,21442428,/v1/stats/player_history/NA/34833407,10,17,4,12,SILVER,FALSE,6,9,6,9,3,4,0,1,67451315,/v1/stats/player_history/NA1/228769874
2054998241,2158,RANKED_SOLO_5x5,11,1,114,4,12,GOLD,FALSE,5,8,2,8,6,1,0,0,64876584,/v1/stats/player_history/NA1/227096056,2,54,4,11,SILVER,FALSE,2,8,5,8,13,1,0,0,64620135,/v1/stats/player_history/NA1/226751313,3,67,4,7,SILVER,FALSE,1,3,7,3,7,0,0,0,30439538,/v1/stats/player_history/NA1/43812716,4,53,4,3,GOLD,FALSE,1,4,9,4,25,0,0,0,36763975,/v1/stats/player_history/NA1/51255419,5,131,12,4,GOLD,FALSE,8,6,2,6,12,0,0,0,60232996,/v1/stats/player_history/NA1/221560516,6,51,4,7,SILVER,TRUE,4,5,4,5,7,1,0,1,21031375,/v1/stats/player_history/NA/34259329,7,122,12,4,GOLD,TRUE,4,4,10,4,13,1,0,0,39157944,/v1/stats/player_history/NA1/202191804,8,59,14,11,SILVER,TRUE,15,2,4,2,13,3,3,5,70340112,/v1/stats/player_history/EUW1/208868229,9,105,14,4,GOLD,TRUE,3,1,7,1,13,1,0,2,35357239,/v1/stats/player_history/NA1/50041009,10,25,3,4,GOLD,TRUE,3,5,14,5,19,2,0,1,40793735,/v1/stats/player_history/NA1/203678902
2054998245,1900,RANKED_SOLO_5x5,11,1,91,4,14,PLATINUM,TRUE,13,6,7,6,6,0,0,3,45132472,/v1/stats/player_history/NA1/207813965,2,154,4,11,PLATINUM,TRUE,4,0,14,0,14,4,0,1,45030167,/v1/stats/player_history/NA1/207779094,3,99,3,4,GOLD,TRUE,2,4,16,4,21,8,0,0,37373232,/v1/stats/player_history/NA1/200300082,4,107,14,4,PLATINUM,TRUE,11,3,5,3,11,1,0,0,59705234,/v1/stats/player_history/NA1/220955289,5,222,7,4,GOLD,TRUE,7,4,7,4,9,3,0,3,52710278,/v1/stats/player_history/NA1/215424462,6,51,7,4,PLATINUM,FALSE,1,8,5,8,12,0,0,1,34762762,/v1/stats/player_history/NA1/49095888,7,41,4,12,GOLD,FALSE,6,10,3,10,10,2,0,1,50914274,/v1/stats/player_history/NA1/213672264,8,39,14,4,PLATINUM,FALSE,4,10,2,10,8,1,0,0,69682875,/v1/stats/player_history/NA1/229928114,9,60,4,11,PLATINUM,FALSE,3,4,6,4,11,5,0,1,26139504,/v1/stats/player_history/NA/40313336,10,412,4,3,PLATINUM,FALSE,3,5,7,5,22,4,0,0,23830501,/v1/stats/player_history/NA/38016350
2054998250,1959,RANKED_SOLO_5x5,11,1,39,4,12,BRONZE,FALSE,7,10,4,10,10,2,0,1,36562888,/v1/stats/player_history/NA1/51072576,2,154,4,11,SILVER,FALSE,7,5,11,5,7,1,0,0,45184964,/v1/stats/player_history/NA1/207964171,3,99,4,12,SILVER,FALSE,6,9,12,9,7,2,0,0,27742175,/v1/stats/player_history/NA1/42242527,4,429,4,7,UNRANKED,FALSE,10,9,8,9,10,2,0,1,50786834,/v1/stats/player_history/NA1/213753489,5,412,4,7,SILVER,FALSE,3,9,16,9,8,3,0,1,54412886,/v1/stats/player_history/NA1/216842124,6,14,4,12,SILVER,TRUE,10,6,13,6,6,1,0,2,51720369,/v1/stats/player_history/NA1/214515935,7,203,4,11,SILVER,TRUE,10,8,14,8,10,1,0,0,26873544,/v1/stats/player_history/NA/41582132,8,1,14,4,BRONZE,TRUE,15,5,14,5,10,1,0,2,59933232,/v1/stats/player_history/NA1/221380224,9,236,7,4,SILVER,TRUE,5,5,12,5,7,3,1,4,24415871,/v1/stats/player_history/NA/38729536,10,54,3,4,UNRANKED,TRUE,2,9,16,9,16,1,0,0,60668669,/v1/stats/player_history/NA1/222404264
2054998288,2107,RANKED_SOLO_5x5,11,1,18,7,4,SILVER,FALSE,0,4,2,4,6,1,0,2,52733019,/v1/stats/player_history/NA1/215505966,2,34,14,4,SILVER,FALSE,3,5,2,5,14,0,0,0,22110626,/v1/stats/player_history/NA/35759814,3,157,4,12,SILVER,FALSE,5,10,4,10,14,1,0,1,52780573,/v1/stats/player_history/NA1/215433954,4,104,11,4,SILVER,FALSE,4,9,4,9,11,0,0,2,20714586,/v1/stats/player_history/NA/33800940,5,12,3,4,SILVER,FALSE,1,4,4,4,14,0,0,0,35714203,/v1/stats/player_history/NA1/50378308,6,75,12,4,BRONZE,TRUE,14,4,11,4,10,3,1,4,45547268,/v1/stats/player_history/NA1/208415596,7,35,11,14,UNRANKED,TRUE,9,4,7,4,8,4,0,0,41356066,/v1/stats/player_history/NA1/204282146,8,37,3,4,UNRANKED,TRUE,3,1,14,1,26,1,0,0,44565521,/v1/stats/player_history/NA1/207492076,9,21,7,4,SILVER,TRUE,2,2,12,2,10,3,0,2,42027270,/v1/stats/player_history/NA1/204920565,10,99,4,7,SILVER,TRUE,4,2,11,2,14,2,0,2,19735444,/v1/stats/player_history/NA/32428651
2054998292,1983,RANKED_SOLO_5x5,11,1,92,12,4,UNRANKED,TRUE,12,7,5,7,9,5,0,1,70050089,/v1/stats/player_history/NA1/230255408,2,24,11,4,GOLD,TRUE,14,5,6,5,6,1,0,2,53428291,/v1/stats/player_history/NA1/216226241,3,63,4,3,SILVER,TRUE,1,10,25,10,20,3,0,0,34058365,/v1/stats/player_history/NA1/48519066,4,110,4,7,SILVER,TRUE,7,9,14,9,14,1,1,3,25922003,/v1/stats/player_history/NA/40463193,5,31,12,4,GOLD,TRUE,9,2,8,2,16,5,1,1,67440863,/v1/stats/player_history/NA1/228753337,6,81,4,7,SILVER,FALSE,4,9,11,9,9,1,0,0,48584621,/v1/stats/player_history/NA1/211700707,7,105,4,14,SILVER,FALSE,8,7,5,7,9,1,0,0,23316910,/v1/stats/player_history/NA/37371041,8,86,4,14,SILVER,FALSE,7,5,4,5,13,2,0,1,64756684,/v1/stats/player_history/NA1/227101938,9,254,11,4,GOLD,FALSE,11,12,6,12,4,5,0,1,22861656,/v1/stats/player_history/NA/36791131,10,25,3,4,UNRANKED,FALSE,3,10,12,10,24,8,0,0,67689246,/v1/stats/player_history/NA1/228783244
2054998363,1751,RANKED_SOLO_5x5,11,1,150,4,12,SILVER,FALSE,0,4,3,4,10,0,0,1,59148566,/v1/stats/player_history/NA1/220438241,2,103,4,14,SILVER,FALSE,5,2,1,2,10,0,0,0,68851284,/v1/stats/player_history/NA1/229457699,3,64,4,11,SILVER,FALSE,4,9,3,9,16,1,0,0,69974715,/v1/stats/player_history/NA1/230199543,4,201,4,3,SILVER,FALSE,0,7,5,7,17,2,0,0,35543931,/v1/stats/player_history/NA1/50187878,5,236,7,4,SILVER,FALSE,2,5,1,5,9,2,0,0,45149722,/v1/stats/player_history/NA1/207819492,6,80,14,4,SILVER,TRUE,8,4,8,4,11,0,1,1,60131357,/v1/stats/player_history/NA1/221456790,7,5,11,4,SILVER,TRUE,4,4,5,4,3,1,1,1,63503643,/v1/stats/player_history/NA1/226409813,8,245,12,4,BRONZE,TRUE,2,1,7,1,5,0,0,3,30400948,/v1/stats/player_history/NA1/44603915,9,21,4,7,SILVER,TRUE,12,0,7,0,9,0,1,3,64904870,/v1/stats/player_history/NA1/227024821,10,25,4,3,GOLD,TRUE,1,2,19,2,12,1,0,1,34175349,/v1/stats/player_history/NA1/46395476
2054998475,1953,RANKED_SOLO_5x5,11,1,103,4,14,SILVER,TRUE,7,8,10,8,12,1,0,0,51626952,/v1/stats/player_history/NA1/214725667,2,51,4,7,SILVER,TRUE,5,3,7,3,9,3,1,2,35202235,/v1/stats/player_history/NA1/44616936,3,421,11,4,SILVER,TRUE,8,4,9,4,5,1,0,2,62521820,/v1/stats/player_history/NA1/226186117,4,86,12,4,SILVER,TRUE,7,9,9,9,9,2,0,1,62640981,/v1/stats/player_history/NA1/226174219,5,17,12,4,SILVER,TRUE,5,4,8,4,7,1,0,1,23062549,/v1/stats/player_history/NA/37037406,6,5,4,11,UNRANKED,FALSE,8,7,6,7,17,2,0,0,46207081,/v1/stats/player_history/NA1/209237358,7,12,3,4,SILVER,FALSE,1,8,10,8,17,0,0,0,21082634,/v1/stats/player_history/NA/34332321,8,7,4,14,SILVER,FALSE,8,6,4,6,10,1,0,0,53690546,/v1/stats/player_history/NA1/216304845,9,222,7,4,BRONZE,FALSE,8,7,5,7,7,1,0,1,62022442,/v1/stats/player_history/NA1/225700012,10,75,12,4,SILVER,FALSE,3,5,5,5,11,1,0,1,56972429,/v1/stats/player_history/NA1/218640369
2054998632,1729,RANKED_SOLO_5x5,11,1,21,4,7,PLATINUM,FALSE,5,9,8,9,8,0,0,0,25152817,/v1/stats/player_history/NA/39700998,2,201,4,3,PLATINUM,FALSE,2,7,8,7,14,5,0,0,44857152,/v1/stats/player_history/NA1/207728425,3,62,12,4,PLATINUM,FALSE,6,7,8,7,9,2,0,0,59790387,/v1/stats/player_history/NA1/220713151,4,64,4,11,UNRANKED,FALSE,11,6,8,6,23,4,0,1,52521311,/v1/stats/player_history/NA1/215367577,5,7,4,14,UNRANKED,FALSE,10,6,11,6,9,1,0,0,59126034,/v1/stats/player_history/NA1/220362252,6,157,12,4,UNRANKED,TRUE,7,6,2,6,11,1,0,2,71181236,/v1/stats/player_history/NA1/230706826,7,432,3,4,GOLD,TRUE,2,7,16,7,13,0,0,0,69333259,/v1/stats/player_history/NA1/229741060,8,51,4,7,UNRANKED,TRUE,5,9,7,9,8,0,0,1,45555004,/v1/stats/player_history/NA1/208140986,9,266,3,11,PLATINUM,TRUE,16,3,6,3,11,1,2,5,34617804,/v1/stats/player_history/NA1/49057088,10,63,4,14,PLATINUM,TRUE,5,9,7,9,7,1,0,1,382024,/v1/stats/player_history/NA/408857
2054998684,1801,RANKED_SOLO_5x5,11,1,1,3,4,UNRANKED,FALSE,1,9,5,9,24,2,0,0,69793106,/v1/stats/player_history/NA1/230135599,2,222,7,4,SILVER,FALSE,6,8,8,8,5,2,0,2,59750294,/v1/stats/player_history/NA1/220709773,3,64,11,4,UNRANKED,FALSE,13,8,3,8,25,0,0,0,60667309,/v1/stats/player_history/NA1/222361042,4,127,12,4,GOLD,FALSE,7,8,12,8,8,0,0,1,68122447,/v1/stats/player_history/NA1/228986979,5,30,4,14,SILVER,FALSE,3,10,6,10,7,2,0,0,41708267,/v1/stats/player_history/NA1/204655799,6,54,12,4,GOLD,TRUE,11,7,15,7,9,0,0,0,38345053,/v1/stats/player_history/NA1/201325138,7,4,4,14,GOLD,TRUE,7,5,16,5,11,1,0,0,27385530,/v1/stats/player_history/NA1/42074642,8,89,3,4,SILVER,TRUE,3,5,25,5,18,5,0,0,19577000,/v1/stats/player_history/NA/32270885,9,18,4,7,UNRANKED,TRUE,17,7,12,7,7,0,1,3,72839362,/v1/stats/player_history/EUW1/200513055,10,10,11,4,UNRANKED,TRUE,5,6,14,6,6,2,0,0,60149905,/v1/stats/player_history/NA1/221288908
2054998725,1769,RANKED_SOLO_5x5,11,1,64,11,4,SILVER,FALSE,4,12,2,12,12,0,0,0,45213426,/v1/stats/player_history/NA1/208194804,2,37,4,3,GOLD,FALSE,3,7,7,7,9,2,0,0,45081329,/v1/stats/player_history/NA1/207851328,3,29,4,7,SILVER,FALSE,0,5,4,5,10,0,0,0,47608785,/v1/stats/player_history/NA1/210491176,4,3,14,4,GOLD,FALSE,4,9,3,9,7,1,0,0,29573262,/v1/stats/player_history/NA1/43845038,5,17,4,14,SILVER,FALSE,7,9,4,9,7,0,0,1,53591129,/v1/stats/player_history/NA1/216331495,6,126,12,4,GOLD,TRUE,9,3,2,3,10,3,0,2,47026010,/v1/stats/player_history/NA1/209976545,7,7,4,14,SILVER,TRUE,18,3,3,3,14,0,0,3,60225696,/v1/stats/player_history/NA1/221643919,8,62,4,11,GOLD,TRUE,6,7,10,7,8,0,0,2,43128755,/v1/stats/player_history/NA1/205796252,9,51,4,7,SILVER,TRUE,7,2,7,2,7,1,1,3,20170343,/v1/stats/player_history/NA/33020878,10,53,3,4,SILVER,TRUE,2,3,10,3,12,2,0,0,20124184,/v1/stats/player_history/NA/32937575
2054998797,1979,RANKED_SOLO_5x5,11,1,236,7,4,SILVER,FALSE,10,4,9,4,14,1,0,0,43144644,/v1/stats/player_history/NA1/205681735,2,245,3,4,SILVER,FALSE,1,7,12,7,8,0,0,0,72849385,/v1/stats/player_history/EUW1/207262639,3,1,4,3,BRONZE,FALSE,6,8,8,8,8,0,0,0,41211397,/v1/stats/player_history/NA1/204173104,4,86,6,12,UNRANKED,FALSE,3,6,5,6,11,0,0,1,65781354,/v1/stats/player_history/NA1/227704783,5,11,11,12,BRONZE,FALSE,7,11,6,11,12,0,0,1,48136075,/v1/stats/player_history/NA1/211194714,6,48,3,4,SILVER,TRUE,6,4,16,4,9,2,1,3,37259063,/v1/stats/player_history/NA1/200426989,7,119,4,7,SILVER,TRUE,4,9,7,9,7,0,0,1,31584269,/v1/stats/player_history/NA1/46224637,8,107,4,12,UNRANKED,TRUE,9,7,6,7,9,5,0,0,52873519,/v1/stats/player_history/NA1/215519252,9,106,4,11,SILVER,TRUE,2,1,2,1,5,1,0,0,61248558,/v1/stats/player_history/NA1/223177116,10,92,14,4,SILVER,TRUE,15,6,8,6,5,0,1,4,31785461,/v1/stats/player_history/NA1/46506315
2054998803,1935,RANKED_SOLO_5x5,11,1,86,4,12,SILVER,TRUE,5,0,4,0,7,0,0,1,67769478,/v1/stats/player_history/NA1/228602096,2,91,14,4,UNRANKED,TRUE,17,9,6,9,10,0,0,3,39965319,/v1/stats/player_history/NA1/202963494,3,131,4,11,SILVER,TRUE,6,4,5,4,7,1,0,2,40397659,/v1/stats/player_history/NA1/203386242,4,119,4,7,SILVER,TRUE,11,6,8,6,3,1,1,3,35468788,/v1/stats/player_history/NA1/50077673,5,201,4,3,SILVER,TRUE,0,4,24,4,23,1,0,0,22106976,/v1/stats/player_history/NA/35754714,6,236,4,7,BRONZE,FALSE,6,10,7,10,4,2,0,0,36819744,/v1/stats/player_history/NA1/51148646,7,89,3,4,SILVER,FALSE,1,11,8,11,9,0,0,0,47689794,/v1/stats/player_history/NA1/210520276,8,64,4,11,UNRANKED,FALSE,2,6,4,6,17,3,0,0,70513139,/v1/stats/player_history/NA1/230588991,9,245,14,4,GOLD,FALSE,6,8,7,8,10,0,0,0,65569954,/v1/stats/player_history/NA1/227454977,10,75,12,4,UNRANKED,FALSE,8,4,4,4,6,0,0,0,70623302,/v1/stats/player_history/NA1/230598780
